"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.658885729E1,-3.294916868E0,-1.138504982E1,-1.081555843E0,1.190149569E1
5.659126224E1,-3.445664644E0,-1.160997581E1,-1.234696507E0,1.217327477E1
5.659366713E1,-3.574877024E0,-1.181097221E1,-1.363908887E0,1.241527518E1
5.659607203E1,-3.696911097E0,-1.199522018E1,-1.502692580E0,1.264161951E1
5.659848083E1,-3.806980848E0,-1.220339584E1,-1.665404558E0,1.289145243E1
5.660088182E1,-3.933800459E0,-1.237807178E1,-1.782652855E0,1.310989315E1
5.660328672E1,-4.070191383E0,-1.252403355E1,-1.909472466E0,1.330653821E1
5.660569161E1,-4.187439442E0,-1.267717457E1,-2.026720762E0,1.350381432E1
5.660809656E1,-4.256831646E0,-1.281356525E1,-2.141576290E0,1.367093337E1
5.661050146E1,-4.307080746E0,-1.294277763E1,-2.251646042E0,1.382520695E1
5.661290635E1,-4.342973232E0,-1.304566860E1,-2.359323025E0,1.395053013E1
5.661531125E1,-4.366901398E0,-1.313420391E1,-2.450250387E0,1.405634615E1
5.661771614E1,-4.364508629E0,-1.323470211E1,-2.507678032E0,1.415961598E1
5.662012104E1,-4.323830605E0,-1.330170155E1,-2.541177750E0,1.421577854E1
5.662252594E1,-4.254438877E0,-1.334716511E1,-2.567498684E0,1.424215981E1
5.662493088E1,-4.144368649E0,-1.335195065E1,-2.562713146E0,1.421329927E1
5.662733578E1,-4.024727821E0,-1.334237862E1,-2.529213428E0,1.416384205E1
5.662974067E1,-3.840480328E0,-1.328016567E1,-2.438286304E0,1.403771098E1
5.663214557E1,-3.615555048E0,-1.315573883E1,-2.323430777E0,1.383994339E1
5.663455047E1,-3.388236761E0,-1.301456261E1,-2.172683001E0,1.362275815E1
5.663695536E1,-3.122633457E0,-1.287099266E1,-1.993221283E0,1.339351421E1
5.663936031E1,-2.878565550E0,-1.268913841E1,-1.775474429E0,1.313212408E1
5.664176521E1,-2.617748022E0,-1.247856998E1,-1.550549030E0,1.284412379E1
5.664417010E1,-2.340180635E0,-1.222971630E1,-1.299302697E0,1.251920899E1
5.664657500E1,-2.084148407E0,-1.197129154E1,-1.004985452E0,1.219284592E1
5.664897989E1,-1.873580098E0,-1.166979599E1,-7.058826685E-1,1.184030030E1
5.665138479E1,-1.670190215E0,-1.135633659E1,-4.354937077E-1,1.148675633E1
5.665378969E1,-1.478764415E0,-1.102134132E1,-1.651047617E-1,1.112132943E1
5.665619458E1,-1.330409408E0,-1.069830990E1,1.124626622E-1,1.078130195E1
5.665859953E1,-1.239482164E0,-1.035374355E1,3.996013701E-1,1.043532476E1
5.666100442E1,-1.150947690E0,-1.001396275E1,6.460621357E-1,1.010057061E1
5.666340932E1,-1.117448211E0,-9.705288887E0,8.925228715E-1,9.810092760E0
5.666581422E1,-1.071984529E0,-9.427721024E0,1.136590719E0,9.556302266E0
5.666821911E1,-1.045663476E0,-9.157332420E0,1.347159147E0,9.314772511E0
5.667062401E1,-1.105484009E0,-8.896514893E0,1.521835208E0,9.093187259E0
5.667302896E1,-1.227517962E0,-8.652446747E0,1.653440475E0,8.894127302E0
5.667543385E1,-1.363908887E0,-8.429914474E0,1.737189293E0,8.714443880E0
5.667783875E1,-1.509871125E0,-8.269595146E0,1.780260086E0,8.592743489E0
5.668024364E1,-1.624726534E0,-8.164310455E0,1.751546144E0,8.506680634E0
5.668264854E1,-1.720439434E0,-8.059026718E0,1.732403636E0,8.420750908E0
5.668505344E1,-1.849651933E0,-8.008777618E0,1.792224169E0,8.412716487E0
5.668745833E1,-2.014756680E0,-7.951349735E0,1.775474429E0,8.392586999E0
5.668986328E1,-2.163111687E0,-7.934599876E0,1.655833244E0,8.389202054E0
5.669226817E1,-2.234896421E0,-7.927421570E0,1.552941918E0,8.381551370E0
5.669467307E1,-2.335394859E0,-7.929814339E0,1.497906923E0,8.401175498E0
5.669707797E1,-2.464607239E0,-7.951349735E0,1.411765337E0,8.443419498E0
5.669948286E1,-2.581855536E0,-7.975277901E0,1.275374413E0,8.479246163E0
5.670188781E1,-2.622533560E0,-8.003992081E0,1.191625714E0,8.506558843E0
5.670429271E1,-2.656033039E0,-8.054241180E0,1.119840980E0,8.554493341E0
5.670669760E1,-2.667997360E0,-8.094919205E0,9.834501147E-1,8.579807747E0
5.670910250E1,-2.660818815E0,-8.142775536E0,8.207381964E-1,8.605716785E0
5.671150739E1,-2.610569477E0,-8.190631866E0,6.508477330E-1,8.621202128E0
5.671391229E1,-2.569891453E0,-8.204988480E0,4.881358147E-1,8.611878692E0
5.671631718E1,-2.522035122E0,-8.224131584E0,2.967100143E-1,8.607266599E0
5.671872213E1,-2.462214470E0,-8.260024071E0,5.742774159E-2,8.619384879E0
5.672112703E1,-2.402393818E0,-8.293522835E0,-1.746760458E-1,8.636233484E0
5.672353192E1,-2.397608280E0,-8.358129501E0,-3.948157430E-1,8.704179094E0
5.672593682E1,-2.397608280E0,-8.453842163E0,-6.317051649E-1,8.809938944E0
5.672834172E1,-2.414358139E0,-8.542376518E0,-8.590233326E-1,8.918477611E0
5.673074661E1,-2.419143677E0,-8.609375954E0,-1.050449133E0,9.004279750E0
5.673315151E1,-2.414358139E0,-8.683553696E0,-1.261017561E0,9.100735976E0
5.673555640E1,-2.426322222E0,-8.752944946E0,-1.495514154E0,9.205305391E0
5.673796135E1,-2.445464849E0,-8.819944382E0,-1.734796405E0,9.315644679E0
5.674036625E1,-2.450250387E0,-8.877371788E0,-1.945364833E0,9.412539570E0
5.674277114E1,-2.462214470E0,-8.937192917E0,-2.170290232E0,9.520823337E0
5.674517604E1,-2.488535643E0,-8.977870941E0,-2.388036966E0,9.617572294E0
5.674758094E1,-2.490928411E0,-9.004191399E0,-2.593819857E0,9.695776841E0
5.674998583E1,-2.498106956E0,-9.020941734E0,-2.790031195E0,9.767405091E0
5.675239078E1,-2.481357098E0,-9.044869423E0,-2.967100143E0,9.837198747E0
5.675479567E1,-2.478964329E0,-9.059226990E0,-3.134597778E0,9.901543366E0
5.675720057E1,-2.467000246E0,-9.085547447E0,-3.294916868E0,9.974454361E0
5.675960547E1,-2.478964329E0,-9.092725754E0,-3.428914785E0,1.002897714E1
5.676201036E1,-2.447857618E0,-9.107083321E0,-3.565305710E0,1.008178448E1
5.676441526E1,-2.416750908E0,-9.109476089E0,-3.677768469E0,1.011677916E1
5.676682015E1,-2.392822742E0,-9.102297783E0,-3.802195072E0,1.015057205E1
5.676922510E1,-2.342573404E0,-9.140582085E0,-3.900300980E0,1.021030062E1
5.677163000E1,-2.321038008E0,-9.154939651E0,-4.010370731E0,1.026076073E1
5.677403489E1,-2.263610125E0,-9.138189316E0,-4.079762459E0,1.026035557E1
5.677643979E1,-2.184647083E0,-9.145368576E0,-4.141975880E0,1.027455174E1
5.677884468E1,-2.108076811E0,-9.169296265E0,-4.180261135E0,1.029536619E1
5.678124958E1,-2.041077614E0,-9.159725189E0,-4.213760853E0,1.028699878E1
5.678365453E1,-1.966900229E0,-9.159725189E0,-4.230510235E0,1.027942016E1
5.678605942E1,-1.866401672E0,-9.114261627E0,-4.230510235E0,1.022009966E1
5.678846432E1,-1.777867198E0,-9.080761909E0,-4.223331928E0,1.017140999E1
5.679086922E1,-1.701296926E0,-9.044869423E0,-4.208974838E0,1.012025411E1
5.679327411E1,-1.619940877E0,-9.008976936E0,-4.197010994E0,1.006979519E1
5.679567901E1,-1.526620865E0,-8.973084450E0,-4.175475597E0,1.001406073E1
5.679808396E1,-1.454836130E0,-8.941978455E0,-4.137190342E0,9.959511573E0
5.680048885E1,-1.368694544E0,-8.941978455E0,-4.091726780E0,9.928470752E0
5.680289375E1,-1.304088354E0,-8.953942299E0,-4.041477680E0,9.909958172E0
5.680529864E1,-1.232303619E0,-8.946763992E0,-3.979264021E0,9.869027323E0
5.680770354E1,-1.165304661E0,-8.958727837E0,-3.907479286E0,9.843024625E0
5.681010844E1,-1.088734269E0,-8.956335068E0,-3.818944931E0,9.797225145E0
5.681251333E1,-1.031306505E0,-8.968298912E0,-3.694518089E0,9.754150009E0
5.681491828E1,-9.547362328E-1,-8.973084450E0,-3.553341627E0,9.698144283E0
5.681732317E1,-8.829515576E-1,-8.973084450E0,-3.407379389E0,9.638780125E0
5.681972807E1,-8.111668825E-1,-9.004191399E0,-3.266202927E0,9.612571769E0
5.682213297E1,-7.513462901E-1,-9.006584167E0,-3.098705292E0,9.554321226E0
5.682453786E1,-6.939185858E-1,-9.006584167E0,-2.928814888E0,9.496211772E0
5.682694276E1,-6.580262184E-1,-9.025727272E0,-2.754138947E0,9.459494312E0
5.682934765E1,-6.221339107E-1,-9.049654961E0,-2.565105915E0,9.426721268E0
5.683175260E1,-5.766702294E-1,-9.052047729E0,-2.390429735E0,9.380099731E0
5.683415750E1,-5.216353536E-1,-9.064012527E0,-2.222932339E0,9.347184321E0
5.683656239E1,-4.809573591E-1,-9.059226990E0,-2.065006018E0,9.304040170E0
5.683896729E1,-4.331009090E-1,-9.040083885E0,-1.895115495E0,9.246737575E0
5.684137219E1,-3.637090325E-1,-9.047262192E0,-1.703689694E0,9.213457332E0
5.684377708E1,-3.302095234E-1,-9.042476654E0,-1.545763373E0,9.179586416E0
5.684618198E1,-2.871387303E-1,-9.037691116E0,-1.423729420E0,9.153650355E0
5.684858692E1,-2.560320199E-1,-9.016156197E0,-1.316052437E0,9.115295880E0
5.685099182E1,-2.153540403E-1,-8.982656479E0,-1.141376376E0,9.057440853E0
5.685339672E1,-2.225325108E-1,-8.975478172E0,-9.858429432E-1,9.032198816E0
5.685580161E1,-2.440679073E-1,-8.951549530E0,-8.709874153E-1,8.997134389E0
5.685820651E1,-2.703889608E-1,-8.920442581E0,-7.298108935E-1,8.954330236E0
5.686061140E1,-2.991028428E-1,-8.886942863E0,-5.862415433E-1,8.911279095E0
5.686301635E1,-3.349951804E-1,-8.824729919E0,-4.809573591E-1,8.844173218E0
5.686542125E1,-3.852444589E-1,-8.769695282E0,-3.852444589E-1,8.786602411E0
5.686782614E1,-4.450650215E-1,-8.695517540E0,-2.560320199E-1,8.710663612E0
5.687023104E1,-5.192425251E-1,-8.635697365E0,-1.698904037E-1,8.652961604E0
5.687263594E1,-6.029912829E-1,-8.573483467E0,-8.853443712E-2,8.595118126E0
5.687504083E1,-6.652047038E-1,-8.513663292E0,1.914258115E-2,8.539632684E0
5.687744573E1,-7.130611539E-1,-8.480163574E0,1.100698411E-1,8.510801715E0
5.687985067E1,-7.800601721E-1,-8.446663857E0,1.890329868E-1,8.484713174E0
5.688225557E1,-8.255237937E-1,-8.405985832E0,2.440679073E-1,8.449950088E0
5.688466047E1,-8.757730722E-1,-8.374878883E0,3.014956415E-1,8.425940565E0
5.688706536E1,-9.595218897E-1,-8.338987350E0,3.517449200E-1,8.401375886E0
5.688947026E1,-1.033699393E0,-8.307880402E0,3.469592929E-1,8.379128353E0
5.689187515E1,-1.091127157E0,-8.271987915E0,3.302095234E-1,8.350172505E0
5.689428010E1,-1.148554921E0,-8.245666504E0,3.206382394E-1,8.331446656E0
5.689668500E1,-1.222732425E0,-8.228917122E0,2.967100143E-1,8.324553346E0
5.689908989E1,-1.289731383E0,-8.207381248E0,2.560320199E-1,8.312043455E0
5.690149479E1,-1.368694544E0,-8.195417404E0,2.201396823E-1,8.311838104E0
5.690389969E1,-1.414158225E0,-8.195417404E0,1.627119333E-1,8.318123892E0
5.690630458E1,-1.466800332E0,-8.185846329E0,8.614161611E-2,8.316670230E0
5.690870948E1,-1.500299811E0,-8.157132149E0,0.000000000E0,8.293955897E0
5.691111442E1,-1.531406522E0,-8.154739380E0,-8.374879509E-2,8.297710175E0
5.691351932E1,-1.531406522E0,-8.164310455E0,-1.842473447E-1,8.308737463E0
5.691592422E1,-1.517049551E0,-8.171489716E0,-3.086741269E-1,8.316848155E0
5.691832911E1,-1.517049551E0,-8.195417404E0,-4.331009090E-1,8.345890136E0
5.692073401E1,-1.481157184E0,-8.204988480E0,-5.503492355E-1,8.355749328E0
5.692313896E1,-1.476371527E0,-8.216953278E0,-6.747759581E-1,8.375757676E0
5.692554385E1,-1.466800332E0,-8.238488197E0,-7.752745152E-1,8.403882529E0
5.692794875E1,-1.450050473E0,-8.269595146E0,-8.925228715E-1,8.443070966E0
5.693035364E1,-1.435693622E0,-8.303094864E0,-1.016949654E0,8.487448798E0
5.693275854E1,-1.426122308E0,-8.315058708E0,-1.141376376E0,8.513328737E0
5.693516344E1,-1.411765337E0,-8.341380119E0,-1.270588875E0,8.554887477E0
5.693756833E1,-1.414158225E0,-8.370093346E0,-1.387837172E0,8.601418378E0
5.693997323E1,-1.416550994E0,-8.379665375E0,-1.483550072E0,8.627069568E0
5.694237817E1,-1.414158225E0,-8.391629219E0,-1.576870084E0,8.654813903E0
5.694478307E1,-1.416550994E0,-8.401200294E0,-1.660618901E0,8.680117409E0
5.694718797E1,-1.435693622E0,-8.429914474E0,-1.744367719E0,8.727398980E0
5.694959286E1,-1.462014675E0,-8.441878319E0,-1.813759565E0,8.757426575E0
5.695199776E1,-1.476371527E0,-8.444271088E0,-1.899901152E0,8.780376499E0
5.695440265E1,-1.521835208E0,-8.475378036E0,-1.971685886E0,8.833773854E0
5.695680760E1,-1.552941918E0,-8.496912956E0,-2.055434704E0,8.878849599E0
5.695921250E1,-1.600798368E0,-8.499305725E0,-2.120040894E0,8.904792340E0
5.696161739E1,-1.643869162E0,-8.499305725E0,-2.187039852E0,8.928809940E0
5.696402229E1,-1.672582984E0,-8.496912956E0,-2.215753794E0,8.938938891E0
5.696642718E1,-1.725225091E0,-8.489734650E0,-2.254039049E0,8.951686326E0
5.696883208E1,-1.749153376E0,-8.511270523E0,-2.301895380E0,8.988881231E0
5.697123698E1,-1.804188251E0,-8.506484032E0,-2.333002090E0,9.003236339E0
5.697364192E1,-1.837687731E0,-8.506484032E0,-2.368894339E0,9.019369555E0
5.697604682E1,-1.892722726E0,-8.487341881E0,-2.402393818E0,9.021577887E0
5.697845172E1,-1.923829436E0,-8.456234932E0,-2.416750908E0,9.002761458E0
5.698085661E1,-1.947757602E0,-8.441878319E0,-2.426322222E0,8.997005543E0
5.698326151E1,-2.005185366E0,-8.396414757E0,-2.447857618E0,8.972878916E0
5.698566640E1,-2.048256159E0,-8.360522270E0,-2.457428932E0,8.951683801E0
5.698807135E1,-2.096112728E0,-8.334200859E0,-2.447857618E0,8.935580532E0
5.699047625E1,-2.129612207E0,-8.281558990E0,-2.452643156E0,8.895781355E0
5.699288114E1,-2.194218397E0,-8.267202377E0,-2.452643156E0,8.898128341E0
5.699528604E1,-2.249253273E0,-8.226524353E0,-2.443071842E0,8.871496111E0
5.699769094E1,-2.304288149E0,-8.214560509E0,-2.423929453E0,8.869283072E0
5.700009583E1,-2.359323025E0,-8.188239098E0,-2.409572363E0,8.855490027E0
5.700250078E1,-2.411965132E0,-8.152346611E0,-2.402393818E0,8.834581321E0
5.700490567E1,-2.452643156E0,-8.135597229E0,-2.371287346E0,8.821927476E0
5.700731057E1,-2.476571321E0,-8.116454124E0,-2.359323025E0,8.807760113E0
5.700971547E1,-2.522035122E0,-8.123632431E0,-2.337787628E0,8.821525720E0
5.701212036E1,-2.548356056E0,-8.092526436E0,-2.328216314E0,8.797936912E0
5.701452526E1,-2.557927370E0,-8.099704742E0,-2.311466694E0,8.802902227E0
5.701693021E1,-2.545963287E0,-8.104490280E0,-2.289931297E0,8.798208744E0
5.701933510E1,-2.548356056E0,-8.106883049E0,-2.251646042E0,8.791221830E0
5.702174000E1,-2.543570518E0,-8.102097511E0,-2.213361025E0,8.775688126E0
5.702414489E1,-2.541177750E0,-8.094919205E0,-2.177468538E0,8.759376149E0
5.702654979E1,-2.550748825E0,-8.104490280E0,-2.132004976E0,8.759824627E0
5.702895468E1,-2.555534601E0,-8.126026154E0,-2.079362869E0,8.768512308E0
5.703135958E1,-2.533999205E0,-8.130811691E0,-2.024327993E0,8.753808003E0
5.703376453E1,-2.533999205E0,-8.121239662E0,-1.995614052E0,8.738315688E0
5.703616942E1,-2.531606436E0,-8.152346611E0,-1.952543259E0,8.756837990E0
5.703857432E1,-2.517249346E0,-8.193024635E0,-1.904686809E0,8.780092755E0
5.704097922E1,-2.524427891E0,-8.238488197E0,-1.875972986E0,8.818429486E0
5.704338411E1,-2.522035122E0,-8.293522835E0,-1.828116536E0,8.859186884E0
5.704578901E1,-2.512463808E0,-8.336593628E0,-1.792224169E0,8.889507027E0
5.704819390E1,-2.512463808E0,-8.391629219E0,-1.770688772E0,8.936848106E0
5.705059885E1,-2.526820660E0,-8.420342445E0,-1.756331801E0,8.965025987E0
5.705300375E1,-2.543570518E0,-8.487341881E0,-1.730010748E0,9.027605462E0
5.705540864E1,-2.567498684E0,-8.537590981E0,-1.708475351E0,9.077521538E0
5.705781354E1,-2.591426849E0,-8.604590416E0,-1.677368641E0,9.141555387E0
5.706021844E1,-2.644068956E0,-8.662017822E0,-1.667797327E0,9.208865366E0
5.706262333E1,-2.679961443E0,-8.750552177E0,-1.667797327E0,9.302467666E0
5.706502828E1,-2.701496840E0,-8.803194046E0,-1.655833244E0,9.356072591E0
5.706743317E1,-2.749353170E0,-8.870193481E0,-1.667797327E0,9.435084694E0
5.706983807E1,-2.792423964E0,-8.913264275E0,-1.670190215E0,9.488595627E0
5.707224297E1,-2.837887764E0,-8.953942299E0,-1.677368641E0,9.541501727E0
5.707464786E1,-2.885744095E0,-9.023334503E0,-1.658226132E0,9.617577577E0
5.707705276E1,-2.916850805E0,-9.056833267E0,-1.653440475E0,9.657541761E0
5.707945765E1,-2.952743053E0,-9.099904060E0,-1.660618901E0,9.710025777E0
5.708186260E1,-2.969492912E0,-9.154939651E0,-1.670190215E0,9.768333713E0
5.708426750E1,-2.986242771E0,-9.229117393E0,-1.670190215E0,9.842956319E0
5.708667239E1,-3.012563705E0,-9.312865257E0,-1.670190215E0,9.929478070E0
5.708907729E1,-3.014956474E0,-9.396614075E0,-1.686939955E0,1.001159753E1
5.709148219E1,-3.014956474E0,-9.456435204E0,-1.686939955E0,1.006776518E1
5.709388708E1,-3.041277647E0,-9.523433685E0,-1.682154298E0,1.013779078E1
5.709629198E1,-3.043670416E0,-9.592825890E0,-1.672582984E0,1.020214546E1
5.709869692E1,-3.050848961E0,-9.647860527E0,-1.667797327E0,1.025526402E1
5.710110182E1,-3.081955671E0,-9.698110580E0,-1.694118381E0,1.031609600E1
5.710350672E1,-3.096312523E0,-9.762716293E0,-1.710868239E0,1.038387456E1
5.710591161E1,-3.103491068E0,-9.810572624E0,-1.720439434E0,1.043258855E1
5.710831651E1,-3.132204771E0,-9.856036186E0,-1.732403636E0,1.048586565E1
5.711072140E1,-3.153740168E0,-9.879964828E0,-1.739582062E0,1.051598440E1
5.711312635E1,-3.172882795E0,-9.920642853E0,-1.744367719E0,1.056073665E1
5.711553125E1,-3.196810961E0,-9.944570541E0,-1.753939033E0,1.059199630E1
5.711793614E1,-3.225524902E0,-9.956535339E0,-1.749153376E0,1.061113304E1
5.712034104E1,-3.259024382E0,-9.987641335E0,-1.758724689E0,1.065210458E1
5.712274594E1,-3.268595695E0,-1.001156998E1,-1.746760488E0,1.067550577E1
5.712515083E1,-3.266202927E0,-1.003549862E1,-1.746760488E0,1.069721862E1
5.712755578E1,-3.268595695E0,-1.005703354E1,-1.734796405E0,1.071621015E1
5.712996067E1,-3.261417150E0,-1.004985523E1,-1.725225091E0,1.070573835E1
5.713236557E1,-3.249453068E0,-1.002831936E1,-1.708475351E0,1.067918641E1
5.713477047E1,-3.256631613E0,-9.980463028E0,-1.696511269E0,1.063454006E1
5.713717536E1,-3.287738323E0,-9.944570541E0,-1.665404558E0,1.060553058E1
5.713958026E1,-3.309273720E0,-9.911071777E0,-1.622333765E0,1.057414787E1
5.714198515E1,-3.326023579E0,-9.882357597E0,-1.588834286E0,1.054740816E1
5.714439010E1,-3.342773199E0,-9.822537422E0,-1.564906001E0,1.049310749E1
5.714679500E1,-3.349951744E0,-9.772287369E0,-1.531406522E0,1.044341817E1
5.714919989E1,-3.378665686E0,-9.731609344E0,-1.485942841E0,1.040805594E1
5.715160479E1,-3.409772158E0,-9.700503349E0,-1.457229018E0,1.038507717E1
5.715400969E1,-3.476771355E0,-9.683753014E0,-1.428515077E0,1.038766898E1
5.715641458E1,-3.548556089E0,-9.683753014E0,-1.406979680E0,1.040898240E1
5.715881953E1,-3.608376503E0,-9.702896118E0,-1.385444283E0,1.044442578E1
5.716122442E1,-3.694518089E0,-9.724431038E0,-1.368694544E0,1.049225179E1
5.716362932E1,-3.845266104E0,-9.777072906E0,-1.361516118E0,1.059391109E1
5.716603422E1,-4.022335052E0,-9.870393753E0,-1.354337573E0,1.074421158E1
5.716843911E1,-4.208974838E0,-1.002592659E1,-1.368694544E0,1.095937945E1
5.717084401E1,-4.381258488E0,-1.021735287E1,-1.414158225E0,1.120667520E1
5.717324890E1,-4.555934429E0,-1.044227791E1,-1.466800332E0,1.148691471E1
5.717565385E1,-4.725824833E0,-1.067677498E1,-1.543370605E0,1.177747584E1
5.717805875E1,-4.862215519E0,-1.093519974E1,-1.629512191E0,1.207787411E1
5.718046364E1,-5.020142078E0,-1.119362450E1,-1.722832322E0,1.238818821E1
5.718286854E1,-5.130211830E0,-1.148554897E1,-1.842473388E0,1.271344237E1
5.718527344E1,-5.175675392E0,-1.177268696E1,-1.957328916E0,1.300826316E1
5.718767833E1,-5.170889854E0,-1.205264759E1,-2.067398787E0,1.327699339E1
5.719008328E1,-5.106283665E0,-1.232064342E1,-2.170290232E0,1.351231094E1
5.719248817E1,-5.008177757E0,-1.257906818E1,-2.270788670E0,1.372848433E1
5.719489307E1,-4.883750916E0,-1.280638695E1,-2.344966173E0,1.390515861E1
5.719729797E1,-4.737788677E0,-1.300738430E1,-2.402393818E0,1.405027345E1
5.719970286E1,-4.596612453E0,-1.321316624E1,-2.462214470E0,1.420489733E1
5.720210776E1,-4.443471432E0,-1.340459251E1,-2.500499725E0,1.434154935E1
5.720451271E1,-4.283152580E0,-1.354337597E1,-2.519642353E0,1.442626169E1
5.720691760E1,-4.122833252E0,-1.363430309E1,-2.529213428E0,1.446682050E1
5.720932250E1,-3.993621111E0,-1.372762394E1,-2.541177750E0,1.452082136E1
5.721172739E1,-3.873979807E0,-1.378265858E1,-2.517249346E0,1.453636616E1
5.721413229E1,-3.718446493E0,-1.381376553E1,-2.493321180E0,1.452114365E1
5.721653719E1,-3.562912941E0,-1.381137276E1,-2.467000246E0,1.447530505E1
5.721894208E1,-3.385843992E0,-1.381137276E1,-2.443071842E0,1.442867135E1
5.722134703E1,-3.225524902E0,-1.379940796E1,-2.414358139E0,1.437556246E1
5.722375192E1,-3.072384357E0,-1.373001671E1,-2.397608280E0,1.427240099E1
5.722615682E1,-2.916850805E0,-1.360319710E1,-2.392822742E0,1.411667775E1
5.722856172E1,-2.799602509E0,-1.342612743E1,-2.354537487E0,1.391554953E1
5.723096661E1,-2.754138947E0,-1.325623703E1,-2.309073925E0,1.373480702E1
5.723337151E1,-2.727817774E0,-1.304566860E1,-2.249253273E0,1.351627165E1
5.723577646E1,-2.708675146E0,-1.282552910E1,-2.160718918E0,1.328532363E1
5.723818135E1,-2.746960402E0,-1.256949711E1,-2.076970100E0,1.303272242E1
5.724058625E1,-2.801995277E0,-1.233739376E1,-1.950150490E0,1.280099798E1
5.724299114E1,-2.888136864E0,-1.207179070E1,-1.818545222E0,1.254498194E1
5.724539604E1,-3.002992392E0,-1.181815147E1,-1.684547186E0,1.230952342E1
5.724780094E1,-3.120240688E0,-1.155254745E1,-1.531406522E0,1.206409800E1
5.725020583E1,-3.225524902E0,-1.128694439E1,-1.373480201E0,1.181886511E1
5.725261078E1,-3.297309637E0,-1.102612686E1,-1.213161111E0,1.157235863E1
5.725501567E1,-3.337987661E0,-1.077727318E1,-1.045663476E0,1.133071890E1
5.725742057E1,-3.388236761E0,-1.052363396E1,-8.973084688E-1,1.109198731E1
5.725982547E1,-3.414557934E0,-1.027478027E1,-7.513462901E-1,1.085333298E1
5.726223036E1,-3.455235958E0,-1.002831936E1,-6.053841114E-1,1.062413924E1
5.726463526E1,-3.493520975E0,-9.791430473E0,-4.881358147E-1,1.040745291E1
5.726704021E1,-3.531806231E0,-9.609575272E0,-3.948157430E-1,1.024565623E1
5.726944510E1,-3.546163082E0,-9.475577354E0,-3.134597540E-1,1.012225745E1
5.727185000E1,-3.577269793E0,-9.382257462E0,-2.464607358E-1,1.004412053E1
5.727425489E1,-3.625126362E0,-9.284152031E0,-1.914258152E-1,9.968634005E0
5.727665979E1,-3.675375462E0,-9.226723671E0,-1.579262912E-1,9.933063737E0
5.727906468E1,-3.720839262E0,-9.205188751E0,-1.292124242E-1,9.929594182E0
5.728146958E1,-3.771088600E0,-9.224330902E0,-1.244267747E-1,9.966186424E0
5.728387453E1,-3.806980848E0,-9.265008926E0,-1.339980662E-1,1.001755704E1
5.728627942E1,-3.802195072E0,-9.320044518E0,-1.722832322E-1,1.006725378E1
5.728868432E1,-3.744767427E0,-9.353543282E0,-2.416750938E-1,1.007821720E1
5.729108922E1,-3.653840065E0,-9.418149948E0,-3.254238665E-1,1.010732390E1
5.729349411E1,-3.524627686E0,-9.504291534E0,-4.115654826E-1,1.014514386E1
5.729589901E1,-3.354737282E0,-9.588040352E0,-5.192425251E-1,1.017125326E1
5.729830396E1,-3.146561861E0,-9.678967476E0,-6.269195080E-1,1.019687653E1
5.730070885E1,-2.938386202E0,-9.748359680E0,-7.345965505E-1,1.020804888E1
5.730311375E1,-2.689532757E0,-9.805787086E0,-8.398807645E-1,1.020257058E1
5.730551864E1,-2.433500528E0,-9.853643417E0,-9.451649189E-1,1.019360339E1
5.730792354E1,-2.222932339E0,-9.918250084E0,-1.050449133E0,1.021844197E1
5.731032844E1,-1.998006940E0,-9.963713646E0,-1.146162033E0,1.022650032E1
5.731273338E1,-1.768295884E0,-9.992427826E0,-1.232303619E0,1.022223344E1
5.731513828E1,-1.603191137E0,-1.001874828E1,-1.330409408E0,1.023306055E1
5.731754317E1,-1.447657704E0,-1.004267693E1,-1.392622828E0,1.024160490E1
5.731994807E1,-1.313659668E0,-1.007378292E1,-1.442872047E0,1.026102742E1
5.732235297E1,-1.191625714E0,-1.010488987E1,-1.514656782E0,1.028702855E1
5.732475786E1,-1.052842021E0,-1.013360405E1,-1.567298889E0,1.030799850E1
5.732716281E1,-9.403793216E-1,-1.016710377E1,-1.629512191E0,1.033971094E1
5.732956771E1,-8.303094506E-1,-1.020538902E1,-1.686939955E0,1.037714533E1
5.733197260E1,-7.537391186E-1,-1.022213840E1,-1.722832322E0,1.039367055E1
5.733437750E1,-6.795616150E-1,-1.025324535E1,-1.763510346E0,1.042596821E1
5.733678239E1,-6.125625968E-1,-1.026042366E1,-1.785045743E0,1.043254115E1
5.733918729E1,-5.742774606E-1,-1.027478027E1,-1.811366796E0,1.044901689E1
5.734159218E1,-5.479564071E-1,-1.025803089E1,-1.849651933E0,1.043784778E1
5.734399713E1,-5.431707501E-1,-1.023649502E1,-1.847259045E0,1.041600839E1
5.734640203E1,-5.216353536E-1,-1.024128056E1,-1.852044702E0,1.042046066E1
5.734880692E1,-5.431707501E-1,-1.023410225E1,-1.852044702E0,1.041450685E1
5.735121182E1,-5.527420044E-1,-1.020778179E1,-1.849651933E0,1.038872201E1
5.735361672E1,-6.005984545E-1,-1.018385315E1,-1.844866276E0,1.036702055E1
5.735602161E1,-6.699903607E-1,-1.014078236E1,-1.823330879E0,1.032515808E1
5.735842656E1,-7.633104324E-1,-1.007617569E1,-1.792224169E0,1.026274948E1
5.736083146E1,-8.733802438E-1,-1.002114105E1,-1.730010748E0,1.020681136E1
